source_catalog_id,slug,accepted_scientific_name,scientific_name_authorship,taxon_authority,taxon_authority_id,taxon_status,synonyms,preferred_ja_name,ja_aliases,preferred_en_name,en_aliases,category,rank,phylum,class,order,family,observed_depth_min_m,observed_depth_max_m,spawn_depth_min_m,spawn_depth_max_m,habitat_tags,ocean_regions,game_rarity,spawn_weight,spawn_conditions,behavior_id,score,asset_id,taxonomy_source_url,depth_source_url,fact_ja,fact_source_url,image_reference_url,last_verified_at,research_status,notes
F001,eurypharynx-pelecanoides,Eurypharynx pelecanoides,"Vaillant, 1882",WoRMS,127165,accepted,[],フクロウナギ,[],Pelican eel,[],fish,Species,Chordata,Teleostei,Anguilliformes,Eurypharyngidae,500,7625,500,6000,"[""deep_sea"",""water_column""]",[],legendary,0.05,"{""depth_min_m"":500,""depth_max_m"":6000,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":40}",swim,100,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127165,https://www.fishbase.se/summary/Eurypharynx-pelecanoides.html,観察深度の出典記録は500–7625m。,https://www.fishbase.se/summary/Eurypharynx-pelecanoides.html,https://www.fishbase.se/summary/Eurypharynx-pelecanoides.html,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=FishBase: bathypelagic; reported depth range 500-7625 m. | size_note=Maximum 100 cm TL reported in FishBase. | visual_note=Greatly distensible mouth; extremely attenuated tail ending in luminous organ; scaleless eel-like body. | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted | research_taxonomy_url_normalized=https://www.marinespecies.org/aphia.php?p=taxlist&tName=Eurypharynx+pelecanoides -> https://www.marinespecies.org/aphia.php?p=taxdetails&id=127165
F056,hexanchus-griseus,Hexanchus griseus,"(Bonnaterre, 1788)",WoRMS,105833,accepted,[],,[],Bluntnose sixgill shark,[],fish,Species,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,0,2500,200,2500,"[""deep_sea"",""seafloor""]",[],uncommon,0.65,"{""depth_min_m"":200,""depth_max_m"":2500,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":16}",swim,25,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105833,https://www.fishbase.se/summary/Hexanchus-griseus.html,観察深度の出典記録は0–2500m。,https://www.fishbase.se/summary/Hexanchus-griseus.html,https://www.fishbase.se/summary/Hexanchus-griseus.html,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=FishBase: bathydemersal; reported depth range 0-2500 m. | size_note=Maximum 600 cm TL reported in FishBase. | visual_note=Large gray shark; six gill slits; broad head and single dorsal fin set rearward. | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted | research_taxonomy_url_normalized=https://www.marinespecies.org/aphia.php?p=taxlist&tName=Hexanchus+griseus -> https://www.marinespecies.org/aphia.php?p=taxdetails&id=105833
F057,amblyraja-hyperborea,Amblyraja hyperborea,"(Collett, 1879)",WoRMS,105863,accepted,[],,[],Arctic skate,[],fish,Species,Chordata,Elasmobranchii,Rajiformes,Rajidae,92,2925,200,2925,"[""deep_sea"",""seafloor""]",[],uncommon,0.65,"{""depth_min_m"":200,""depth_max_m"":2925,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":16}",swim,25,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105863,https://www.fishbase.se/summary/Amblyraja-hyperborea.html,観察深度の出典記録は92–2925m。,https://www.fishbase.se/summary/Amblyraja-hyperborea.html,https://www.fishbase.se/summary/Amblyraja-hyperborea.html,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=FishBase: bathydemersal; reported depth range 92-2925 m. | size_note=Maximum 112 cm TL reported in FishBase. | visual_note=Flat ray disc; short tail; large dark blotches and midline thorns. | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted | research_taxonomy_url_normalized=https://www.marinespecies.org/aphia.php?p=taxlist&tName=Amblyraja+hyperborea -> https://www.marinespecies.org/aphia.php?p=taxdetails&id=105863
I001,atolla-wyvillei,Atolla wyvillei,"Haeckel, 1880",WoRMS,135282,accepted,[],,[],Atolla jelly,[],gelatinous_plankton,Species,Cnidaria,Scyphozoa,Coronatae,Atollidae,0,5203,200,5203,"[""deep_sea"",""water_column""]",[],very_rare,0.15,"{""depth_min_m"":200,""depth_max_m"":5203,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":30}",drift,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=135282,https://api.obis.org/v3/occurrence?taxonid=135282&size=1000,観察深度の出典記録は0–5203m。,https://api.obis.org/v3/occurrence?taxonid=135282&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=32024&tid=135282,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=bell about 8 cm | visual_note=coronate bell with radial lappets and one enlarged tentacle | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I002,atolla-reynoldsi,Atolla reynoldsi,"Matsumoto, Christianson, Robison, Haddock & Johnson, 2022",WoRMS,1568662,accepted,[],,[],Reynolds' deep-sea crown jelly,[],gelatinous_plankton,Species,Cnidaria,Scyphozoa,Coronatae,Atollidae,1133,5832,1133,5832,"[""deep_sea"",""water_column""]",[],very_rare,0.15,"{""depth_min_m"":1133,""depth_max_m"":5832,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":30}",drift,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1568662,https://api.obis.org/v3/occurrence?taxonid=1568662&size=1000,観察深度の出典記録は1133–5832m。,https://api.obis.org/v3/occurrence?taxonid=1568662&size=1000,https://www.marinespecies.org/photogallery.php?album=676&pic=160313,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope from 5 records | size_note=bell diameter 8.5 cm in type-image caption | visual_note=spiny lappet margins with coiled tentacles | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I003,periphylla-periphylla,Periphylla periphylla,"(Péron & Lesueur, 1810)",WoRMS,135294,accepted,[],,[],Helmet jelly,[],gelatinous_plankton,Species,Cnidaria,Scyphozoa,Coronatae,Periphyllidae,0,4332,200,4332,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":200,""depth_max_m"":4332,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",drift,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=135294,https://api.obis.org/v3/occurrence?taxonid=135294&size=1000,観察深度の出典記録は0–4332m。,https://api.obis.org/v3/occurrence?taxonid=135294&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=38282&tid=135294,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=bell commonly 10 to 35 cm | visual_note=dark red bell with twelve marginal tentacles | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I004,stygiomedusa-gigantea,Stygiomedusa gigantea,"(Browne, 1910)",WoRMS,135311,accepted,[],,[],Giant phantom jelly,[],gelatinous_plankton,Species,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,0,6669,200,6000,"[""deep_sea"",""water_column""]",[],very_rare,0.15,"{""depth_min_m"":200,""depth_max_m"":6000,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":30}",drift,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=135311,https://api.obis.org/v3/occurrence?taxonid=135311&size=1000,観察深度の出典記録は0–6669m。,https://api.obis.org/v3/occurrence?taxonid=135311&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=186432&tid=135311,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=bell to about 100 cm and oral arms to 10 m | visual_note=large red bell with four broad ribbonlike oral arms | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I005,tiburonia-granrojo,Tiburonia granrojo,"Matsumoto, Raskoff & Lindsay, 2003",WoRMS,291224,accepted,[],,[],Big red jelly,[],gelatinous_plankton,Species,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,288,1093,288,1093,"[""deep_sea"",""water_column""]",[],common,1,"{""depth_min_m"":288,""depth_max_m"":1093,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":12}",drift,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=291224,https://api.obis.org/v3/occurrence?taxonid=291224&size=1000,観察深度の出典記録は288–1093m。,https://api.obis.org/v3/occurrence?taxonid=291224&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=80792&tid=291224,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope from 19 records | size_note=bell to about 75 cm | visual_note=deep red bell with several thick oral arms rather than fine tentacles | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I006,bathykorus-bouilloni,Bathykorus bouilloni,"Raskoff, 2010",WoRMS,458859,accepted,[],,[],Deep-sea jelly,[],gelatinous_plankton,Species,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,765,10000,765,6000,"[""deep_sea"",""water_column""]",[],legendary,0.05,"{""depth_min_m"":765,""depth_max_m"":6000,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":40}",drift,100,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=458859,https://api.obis.org/v3/occurrence?taxonid=458859&size=1000,観察深度の出典記録は765–10000m。,https://api.obis.org/v3/occurrence?taxonid=458859&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=64171&tid=458859,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope from 51 records | size_note=bell about 5 cm | visual_note=small dark red to orange medusa with a tall gelatinous bell | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I007,crossota-millsae,Crossota millsae,"Thuesen, 2003",WoRMS,285347,accepted,[],,[],Psychedelic medusa,[],gelatinous_plankton,Species,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,553,3952,553,3952,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":553,""depth_max_m"":3952,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",drift,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=285347,https://api.obis.org/v3/occurrence?taxonid=285347&size=1000,観察深度の出典記録は553–3952m。,https://api.obis.org/v3/occurrence?taxonid=285347&size=1000,https://dsg.mbari.org/dsg/view/concept/Crossota%20millsae,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope from 58 records | size_note=bell about 5 cm | visual_note=transparent bell with vivid radial digestive structures and trailing tentacles | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I008,halitrephes-maasi,Halitrephes maasi,"Bigelow, 1909",WoRMS,117622,accepted,[],,[],Maas's jelly,[],gelatinous_plankton,Species,Cnidaria,Hydrozoa,Trachymedusae,Halicreatidae,0,5300,200,5300,"[""deep_sea"",""water_column""]",[],very_rare,0.15,"{""depth_min_m"":200,""depth_max_m"":5300,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":30}",drift,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=117622,https://api.obis.org/v3/occurrence?taxonid=117622&size=1000,観察深度の出典記録は0–5300m。,https://api.obis.org/v3/occurrence?taxonid=117622&size=1000,https://dsg.mbari.org/dsg/view/concept/Halitrephes%20maasi,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=bell about 5 to 10 cm | visual_note=clear bell showing orange red radial canals | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I009,colobonema-sericeum,Colobonema sericeum,"Vanhöffen, 1902",WoRMS,117854,accepted,[],,[],Silky jelly,[],gelatinous_plankton,Species,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,0,5600,200,5600,"[""deep_sea"",""water_column""]",[],very_rare,0.15,"{""depth_min_m"":200,""depth_max_m"":5600,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":30}",drift,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=117854,https://api.obis.org/v3/occurrence?taxonid=117854&size=1000,観察深度の出典記録は0–5600m。,https://api.obis.org/v3/occurrence?taxonid=117854&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=120619&tid=117854,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=bell about 5 to 10 cm | visual_note=delicate clear bell with many long fine tentacles | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I010,bathocyroe-fosteri,Bathocyroe fosteri,"Madin & Harbison, 1978",WoRMS,265828,accepted,[],,[],Lobate comb jelly,[],gelatinous_plankton,Species,Ctenophora,Tentaculata,Lobata,Bathocyroidae,0,1469,200,1469,"[""deep_sea"",""water_column""]",[],common,1,"{""depth_min_m"":200,""depth_max_m"":1469,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":12}",drift,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=265828,https://api.obis.org/v3/occurrence?taxonid=265828&size=1000,観察深度の出典記録は0–1469m。,https://api.obis.org/v3/occurrence?taxonid=265828&size=1000,https://dsg.mbari.org/dsg/view/concept/Bathocyroe%20fosteri,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=body to about 10 cm | visual_note=paired oral lobes and iridescent comb rows | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I011,lampocteis-cruentiventer,Lampocteis cruentiventer,"Harbison, Matsumoto & Robison, 2001",WoRMS,265955,accepted,[],,[],Bloody-belly comb jelly,[],gelatinous_plankton,Species,Ctenophora,Tentaculata,Lobata,Lampoctenidae,0,4210,200,4210,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":200,""depth_max_m"":4210,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",drift,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=265955,https://api.obis.org/v3/occurrence?taxonid=265955&size=1000,観察深度の出典記録は0–4210m。,https://api.obis.org/v3/occurrence?taxonid=265955&size=1000,https://dsg.mbari.org/dsg/view/concept/Lampocteis%20cruentiventer,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=body to about 10 cm | visual_note=transparent lobate body with a conspicuous crimson gut | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I012,thalassocalyce-inconstans,Thalassocalyce inconstans,"Madin & Harbison, 1978",WoRMS,265827,accepted,[],,[],Thalassocalyce comb jelly,[],gelatinous_plankton,Species,Ctenophora,Tentaculata,Thalassocalycida,Thalassocalycidae,0,785,200,785,"[""deep_sea"",""water_column""]",[],common,1,"{""depth_min_m"":200,""depth_max_m"":785,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":12}",drift,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=265827,https://api.obis.org/v3/occurrence?taxonid=265827&size=1000,観察深度の出典記録は0–785m。,https://api.obis.org/v3/occurrence?taxonid=265827&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=38367&tid=265827,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=body about 10 cm | visual_note=hemispherical transparent lobate body with comb rows | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
